locus_tag	ftype	length_bp	gene	EC_number	COG	product
P7741_02753	gene	327				
P7741_02753	CDS	327				hypothetical protein
P7741_02754	gene	1059				
P7741_02754	CDS	1059				hypothetical protein
P7741_02755	gene	771				
P7741_02755	CDS	771				hypothetical protein
P7741_02756	gene	369				
P7741_02756	CDS	369				hypothetical protein
P7741_02757	gene	2289	icl2			
P7741_02757	CDS	2289	icl2	4.1.3.1		Isocitrate lyase 2
P7741_02758	gene	561				
P7741_02758	CDS	561				PPE family protein PPE34
P7741_02759	gene	432				
P7741_02759	CDS	432				putative protein
P7741_02760	gene	1083	pyrD			
P7741_02760	CDS	1083	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
P7741_02761	gene	249				
P7741_02761	CDS	249				hypothetical protein
P7741_02762	gene	1071				
P7741_02762	CDS	1071				hypothetical protein
P7741_02763	gene	303				
P7741_02763	CDS	303				hypothetical protein
P7741_02764	gene	831	uppP			
P7741_02764	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
P7741_02765	gene	747	pspA_1			
P7741_02765	CDS	747	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
P7741_02766	gene	588				
P7741_02766	CDS	588				hypothetical protein
P7741_02767	gene	606				
P7741_02767	CDS	606				hypothetical protein
P7741_02768	gene	792	cysQ_2			
P7741_02768	CDS	792	cysQ_2	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
P7741_02769	gene	1617	ald_2			
P7741_02769	CDS	1617	ald_2	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
P7741_02770	gene	495				
P7741_02770	CDS	495			COG2110	putative protein
P7741_02771	gene	327				
P7741_02771	CDS	327				hypothetical protein
P7741_02772	gene	210				
P7741_02772	CDS	210				hypothetical protein
P7741_02773	gene	396	dtd			
P7741_02773	CDS	396	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
P7741_02774	gene	912				
P7741_02774	CDS	912		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
P7741_02775	gene	522				
P7741_02775	CDS	522		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
P7741_02776	gene	465				
P7741_02776	CDS	465		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
P7741_02777	gene	1116	hapE_1			
P7741_02777	CDS	1116	hapE_1	1.14.13.84		4-hydroxyacetophenone monooxygenase
P7741_02778	gene	636				
P7741_02778	CDS	636				putative protein
P7741_02779	gene	294				
P7741_02779	CDS	294				putative protein
P7741_02780	gene	528				
P7741_02780	CDS	528				hypothetical protein
P7741_02781	gene	1356	dapE_2			
P7741_02781	CDS	1356	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
P7741_02782	gene	87				
P7741_02782	tRNA	87				tRNA-Leu(gag)
P7741_02783	gene	192				
P7741_02783	CDS	192				hypothetical protein
P7741_02784	gene	249				
P7741_02784	CDS	249				hypothetical protein
P7741_02785	gene	258				
P7741_02785	CDS	258				hypothetical protein
P7741_02786	gene	111				
P7741_02786	CDS	111				hypothetical protein
P7741_02787	gene	201				
P7741_02787	CDS	201				hypothetical protein
P7741_02788	gene	126				
P7741_02788	CDS	126				hypothetical protein
P7741_02789	gene	612				
P7741_02789	CDS	612		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
P7741_02790	gene	327	mmpS4_3			
P7741_02790	CDS	327	mmpS4_3			Siderophore export accessory protein MmpS4
P7741_02791	gene	2877	mmpL4_6			
P7741_02791	CDS	2877	mmpL4_6		COG2409	Siderophore exporter MmpL4
P7741_02792	gene	294				
P7741_02792	CDS	294				hypothetical protein
P7741_02793	gene	249	mbtH_1			
P7741_02793	CDS	249	mbtH_1		COG3251	Protein MbtH
P7741_02794	gene	204				
P7741_02794	CDS	204				hypothetical protein
P7741_02795	gene	219				
P7741_02795	CDS	219				hypothetical protein
P7741_02796	gene	147				
P7741_02796	CDS	147				hypothetical protein
P7741_02797	gene	141				
P7741_02797	CDS	141				hypothetical protein
P7741_02798	gene	408				
P7741_02798	CDS	408				hypothetical protein
P7741_02799	gene	978	fbpB_1			
P7741_02799	CDS	978	fbpB_1	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85B
P7741_02800	gene	669				
P7741_02800	CDS	669				hypothetical protein
P7741_02801	gene	945	fgd_4			
P7741_02801	CDS	945	fgd_4	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
P7741_02802	gene	846	dhmA_2			
P7741_02802	CDS	846	dhmA_2	3.8.1.5		Haloalkane dehalogenase
P7741_02803	gene	609				
P7741_02803	CDS	609		5.4.99.5	COG1605	Secreted chorismate mutase
P7741_02804	gene	414	rpfC			
P7741_02804	CDS	414	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
P7741_02805	gene	1407	aam			
P7741_02805	CDS	1407	aam	3.5.1.13	COG0154	Acylamidase
P7741_02806	gene	1155				
P7741_02806	CDS	1155				hypothetical protein
P7741_02807	gene	552	glnA			
P7741_02807	CDS	552	glnA	6.3.1.2	COG0174	Glutamine synthetase
P7741_02808	gene	813				
P7741_02808	CDS	813		6.3.4.12		Glutamate--methylamine ligase
P7741_02809	gene	186				
P7741_02809	CDS	186				hypothetical protein
P7741_02810	gene	480	bfr			
P7741_02810	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
P7741_02811	gene	177				
P7741_02811	CDS	177				hypothetical protein
P7741_02812	gene	759	crt_4			
P7741_02812	CDS	759	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
P7741_02813	gene	444				
P7741_02813	CDS	444				hypothetical protein
P7741_02814	gene	714				
P7741_02814	CDS	714				hypothetical protein
P7741_02815	gene	960	oxyR			
P7741_02815	CDS	960	oxyR			putative hydrogen peroxide-inducible genes activator
P7741_02816	gene	588	ahpC			
P7741_02816	CDS	588	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
P7741_02817	gene	552	ahpD			
P7741_02817	CDS	552	ahpD	1.11.1.15	COG2128	Alkyl hydroperoxide reductase AhpD
P7741_02818	gene	1308	nplT			
P7741_02818	CDS	1308	nplT	3.2.1.135		Neopullulanase
P7741_02819	gene	1245	lldD			
P7741_02819	CDS	1245	lldD	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
P7741_02820	gene	300	lon_1			
P7741_02820	CDS	300	lon_1	3.4.21.53	COG0466	Lon protease
P7741_02821	gene	1086	lon_2			
P7741_02821	CDS	1086	lon_2	3.4.21.53	COG0466	Lon protease
P7741_02822	gene	300	lon_3			
P7741_02822	CDS	300	lon_3	3.4.21.53	COG0466	Lon protease
P7741_02823	gene	348				
P7741_02823	CDS	348				hypothetical protein
P7741_02824	gene	333				
P7741_02824	CDS	333				hypothetical protein
P7741_02825	gene	447				
P7741_02825	CDS	447				hypothetical protein
P7741_02826	gene	2151				
P7741_02826	CDS	2151			COG0574	putative protein
P7741_02827	gene	1485				
P7741_02827	CDS	1485				hypothetical protein
P7741_02828	gene	645				
P7741_02828	CDS	645		2.8.3.-	COG1804	putative CoA-transferase
P7741_02829	gene	339				
P7741_02829	CDS	339		2.8.3.-	COG1804	putative CoA-transferase
P7741_02830	gene	1365				
P7741_02830	CDS	1365		2.8.3.-	COG1804	putative CoA-transferase
P7741_02831	gene	510				
P7741_02831	CDS	510				hypothetical protein
P7741_02832	gene	858	ephD_2			
P7741_02832	CDS	858	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
P7741_02833	gene	2403	xpkA			
P7741_02833	CDS	2403	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
P7741_02834	gene	666				
P7741_02834	CDS	666				hypothetical protein
P7741_02835	gene	375				
P7741_02835	CDS	375				hypothetical protein
P7741_02836	gene	1002	adhA			
P7741_02836	CDS	1002	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
P7741_02837	gene	297				
P7741_02837	CDS	297				hypothetical protein
P7741_02838	gene	927	apa			
P7741_02838	CDS	927	apa			Alanine and proline-rich secreted protein Apa
P7741_02839	gene	1242	modC			
P7741_02839	CDS	1242	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
P7741_02840	gene	186				
P7741_02840	CDS	186				hypothetical protein
P7741_02841	gene	450				
P7741_02841	CDS	450				hypothetical protein
P7741_02842	gene	987				
P7741_02842	CDS	987		1.8.5.4	COG0446	Sulfide-quinone reductase
P7741_02843	gene	801				
P7741_02843	CDS	801				hypothetical protein
P7741_02844	gene	396	modB			
P7741_02844	CDS	396	modB		COG4149	Molybdenum transport system permease protein ModB
P7741_02845	gene	219				
P7741_02845	CDS	219				hypothetical protein
P7741_02846	gene	765	modA			
P7741_02846	CDS	765	modA		COG0725	Molybdate-binding protein ModA
P7741_02847	gene	672				
P7741_02847	CDS	672		1.-.-.-		Putative oxidoreductase
P7741_02848	gene	750	fgd1_2			
P7741_02848	CDS	750	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
P7741_02849	gene	1386				
P7741_02849	CDS	1386		1.6.99.-	COG1252	NADH dehydrogenase-like protein
P7741_02850	gene	645	ureD			
P7741_02850	CDS	645	ureD			Urease accessory protein UreD
P7741_02851	gene	672	ureG			
P7741_02851	CDS	672	ureG		COG0378	Urease accessory protein UreG
P7741_02852	gene	345	ureF			
P7741_02852	CDS	345	ureF			Urease accessory protein UreF
P7741_02853	gene	1734	ureC			
P7741_02853	CDS	1734	ureC	3.5.1.5	COG0804	Urease subunit alpha
P7741_02854	gene	312	ureB			
P7741_02854	CDS	312	ureB	3.5.1.5	COG0832	Urease subunit beta
P7741_02855	gene	303	ureA			
P7741_02855	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
P7741_02856	gene	441				
P7741_02856	CDS	441		3.1.2.-	COG2050	Putative esterase
P7741_02857	gene	417	blaI			
P7741_02857	CDS	417	blaI		COG3682	Transcriptional regulator BlaI
P7741_02858	gene	951				
P7741_02858	CDS	951				hypothetical protein
P7741_02859	gene	441	gndA_1			
P7741_02859	CDS	441	gndA_1	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
P7741_02860	gene	1662	ilvG			
P7741_02860	CDS	1662	ilvG	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvG
P7741_02861	gene	2337	secA2			
P7741_02861	CDS	2337	secA2		COG0653	Protein translocase subunit SecA 2
P7741_02862	gene	630	pgsA2			
P7741_02862	CDS	630	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
P7741_02863	gene	933				
P7741_02863	CDS	933				hypothetical protein
P7741_02864	gene	333				
P7741_02864	CDS	333				hypothetical protein
P7741_02865	gene	891				
P7741_02865	CDS	891				hypothetical protein
P7741_02866	gene	405	gcvH_1			
P7741_02866	CDS	405	gcvH_1		COG0509	Glycine cleavage system H protein
P7741_02867	gene	489				
P7741_02867	CDS	489				putative protein
P7741_02868	gene	195				
P7741_02868	CDS	195				hypothetical protein
P7741_02869	gene	405	gcvH_2			
P7741_02869	CDS	405	gcvH_2		COG0509	Glycine cleavage system H protein
P7741_02870	gene	489				
P7741_02870	CDS	489				putative protein
P7741_02871	gene	756				
P7741_02871	CDS	756			COG0789	putative HTH-type transcriptional regulator
P7741_02872	gene	495				
P7741_02872	CDS	495			COG1259	putative protein
P7741_02873	gene	537				
P7741_02873	CDS	537			COG0789	putative HTH-type transcriptional regulator
P7741_02874	gene	804				
P7741_02874	CDS	804				hypothetical protein
P7741_02875	gene	384				
P7741_02875	CDS	384				hypothetical protein
P7741_02876	gene	705	gcvP_1			
P7741_02876	CDS	705	gcvP_1	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
P7741_02877	gene	795	dhmA_3			
P7741_02877	CDS	795	dhmA_3	3.8.1.5		Haloalkane dehalogenase
P7741_02878	gene	2205				
P7741_02878	CDS	2205				putative protein
P7741_02879	gene	2196	glcB			
P7741_02879	CDS	2196	glcB	2.3.3.9	COG2225	Malate synthase G
P7741_02880	gene	1482				
P7741_02880	CDS	1482				hypothetical protein
P7741_02881	gene	1053				
P7741_02881	CDS	1053			COG1253	putative protein
P7741_02882	gene	1383				
P7741_02882	CDS	1383				hypothetical protein
P7741_02883	gene	1437	guaB1			
P7741_02883	CDS	1437	guaB1	1.-.-.-	COG0516	putative oxidoreductase
P7741_02884	gene	189	gndA_2			
P7741_02884	CDS	189	gndA_2	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
P7741_02885	gene	1920	bacA			
P7741_02885	CDS	1920	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
P7741_02886	gene	657				
P7741_02886	CDS	657				putative PPE family protein PPE32
P7741_02887	gene	1281				
P7741_02887	CDS	1281				putative PPE family protein PPE32
P7741_02888	gene	186				
P7741_02888	CDS	186				hypothetical protein
P7741_02889	gene	390				
P7741_02889	CDS	390				hypothetical protein
P7741_02890	gene	732				
P7741_02890	CDS	732				putative PPE family protein PPE29
P7741_02891	gene	1230				
P7741_02891	CDS	1230				putative PPE family protein PPE51
P7741_02892	gene	1353				
P7741_02892	CDS	1353				hypothetical protein
P7741_02893	gene	1833	eccA5			
P7741_02893	CDS	1833	eccA5		COG0464	ESX-5 secretion system protein EccA5
P7741_02894	gene	1212	eccE5			
P7741_02894	CDS	1212	eccE5			ESX-5 secretion system protein EccE5
P7741_02895	gene	1743	mycP5			
P7741_02895	CDS	1743	mycP5	3.4.21.-	COG1404	Mycosin-5
P7741_02896	gene	1512	eccD5			
P7741_02896	CDS	1512	eccD5			ESX-5 secretion system protein EccD5
P7741_02897	gene	147				
P7741_02897	CDS	147				hypothetical protein
P7741_02898	gene	903	espG5			
P7741_02898	CDS	903	espG5			ESX-5 secretion-associated protein EspG5
P7741_02899	gene	285	esxN_2			
P7741_02899	CDS	285	esxN_2			ESAT-6-like protein EsxN
P7741_02900	gene	297	esxW			
P7741_02900	CDS	297	esxW			ESAT-6-like protein EsxW
P7741_02901	gene	300				
P7741_02901	CDS	300				PE family protein PE13
P7741_02902	gene	321				
P7741_02902	CDS	321				hypothetical protein
P7741_02903	gene	1227				
P7741_02903	CDS	1227				PPE family protein PPE26
P7741_02904	gene	300				
P7741_02904	CDS	300				PE family protein PE13
P7741_02905	gene	1257				
P7741_02905	CDS	1257				hypothetical protein
P7741_02906	gene	195				
P7741_02906	CDS	195				hypothetical protein
P7741_02907	gene	1176				
P7741_02907	CDS	1176		1.14.-.-		Putative cytochrome P450 143
P7741_02908	gene	4167	eccC5			
P7741_02908	CDS	4167	eccC5		COG1674	ESX-5 secretion system protein EccC5
P7741_02909	gene	1524	eccB5_2			
P7741_02909	CDS	1524	eccB5_2	3.6.-.-		ESX-5 secretion system ATPase EccB5
P7741_02910	gene	927	malQ_1			
P7741_02910	CDS	927	malQ_1	2.4.1.25	COG1640	4-alpha-glucanotransferase
P7741_02911	gene	1068	malQ_2			
P7741_02911	CDS	1068	malQ_2	2.4.1.25	COG1640	4-alpha-glucanotransferase
P7741_02912	gene	282				
P7741_02912	CDS	282				hypothetical protein
P7741_02913	gene	582				
P7741_02913	CDS	582				hypothetical protein
P7741_02914	gene	312				
P7741_02914	CDS	312				hypothetical protein
P7741_02915	gene	1125				
P7741_02915	CDS	1125				hypothetical protein
P7741_02916	gene	369				
P7741_02916	CDS	369				hypothetical protein
P7741_02917	gene	450				
P7741_02917	CDS	450				hypothetical protein
P7741_02918	gene	363	rutB			
P7741_02918	CDS	363	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
P7741_02919	gene	369				
P7741_02919	CDS	369				hypothetical protein
P7741_02920	gene	126				
P7741_02920	CDS	126				hypothetical protein
P7741_02921	gene	264				
P7741_02921	CDS	264				hypothetical protein
P7741_02922	gene	639				
P7741_02922	CDS	639				hypothetical protein
P7741_02923	gene	648				
P7741_02923	CDS	648				putative HTH-type transcriptional regulator
P7741_02924	gene	558	cmoM			
P7741_02924	CDS	558	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
P7741_02925	gene	375	trxC_3			
P7741_02925	CDS	375	trxC_3		COG0526	Putative thioredoxin 2
P7741_02926	gene	303				
P7741_02926	CDS	303				hypothetical protein
P7741_02927	gene	426				
P7741_02927	CDS	426				hypothetical protein
P7741_02928	gene	279				
P7741_02928	CDS	279				hypothetical protein
P7741_02929	gene	1335	rkpK			
P7741_02929	CDS	1335	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
P7741_02930	gene	756				
P7741_02930	CDS	756				hypothetical protein
P7741_02931	gene	435				
P7741_02931	CDS	435				hypothetical protein
P7741_02932	gene	867	rmlA			
P7741_02932	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
P7741_02933	gene	570				
P7741_02933	CDS	570				hypothetical protein
P7741_02934	gene	1242				
P7741_02934	CDS	1242				hypothetical protein
P7741_02935	gene	1206				
P7741_02935	CDS	1206				hypothetical protein
P7741_02936	gene	1287				
P7741_02936	CDS	1287		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
P7741_02937	gene	594				
P7741_02937	CDS	594				hypothetical protein
P7741_02938	gene	759				
P7741_02938	CDS	759		2.3.1.20		Putative diacyglycerol O-acyltransferase
P7741_02939	gene	1287				
P7741_02939	CDS	1287				hypothetical protein
P7741_02940	gene	555				
P7741_02940	CDS	555				putative HTH-type transcriptional regulator
P7741_02941	gene	459				
P7741_02941	CDS	459				hypothetical protein
P7741_02942	gene	384				
P7741_02942	CDS	384				hypothetical protein
P7741_02943	gene	786				
P7741_02943	CDS	786				hypothetical protein
P7741_02944	gene	1395				
P7741_02944	CDS	1395		2.3.1.20		Putative diacyglycerol O-acyltransferase
P7741_02945	gene	894	baiA_1			
P7741_02945	CDS	894	baiA_1	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
P7741_02946	gene	621				
P7741_02946	CDS	621				hypothetical protein
P7741_02947	gene	798				
P7741_02947	CDS	798		1.14.-.-		Putative cytochrome P450 143
P7741_02948	gene	273				
P7741_02948	CDS	273		1.14.-.-		Putative cytochrome P450 143
P7741_02949	gene	870				
P7741_02949	CDS	870				hypothetical protein
P7741_02950	gene	915	pimC			
P7741_02950	CDS	915	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
P7741_02951	gene	246				
P7741_02951	CDS	246				hypothetical protein
P7741_02952	gene	999				
P7741_02952	CDS	999		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
P7741_02953	gene	1284	oxyE			
P7741_02953	CDS	1284	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
P7741_02954	gene	1227	tap_2			
P7741_02954	CDS	1227	tap_2	3.4.14.-		Tripeptidyl aminopeptidase
P7741_02955	gene	600				
P7741_02955	CDS	600				hypothetical protein
P7741_02956	gene	1218				
P7741_02956	CDS	1218		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
P7741_02957	gene	261				
P7741_02957	CDS	261				hypothetical protein
P7741_02958	gene	318				
P7741_02958	CDS	318				hypothetical protein
P7741_02959	gene	798				
P7741_02959	CDS	798		1.-.-.-		putative oxidoreductase
P7741_02960	gene	1893	hapE_2			
P7741_02960	CDS	1893	hapE_2	1.14.13.84		4-hydroxyacetophenone monooxygenase
P7741_02961	gene	1233	aes_3			
P7741_02961	CDS	1233	aes_3	3.1.1.-		Acetyl esterase
P7741_02962	gene	417				
P7741_02962	CDS	417				hypothetical protein
P7741_02963	gene	1269				
P7741_02963	CDS	1269				hypothetical protein
P7741_02964	gene	774	fucA_2			
P7741_02964	CDS	774	fucA_2	4.1.2.17		L-fuculose phosphate aldolase
P7741_02965	gene	1626	fadK_1			
P7741_02965	CDS	1626	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
P7741_02966	gene	531				
P7741_02966	CDS	531				hypothetical protein
P7741_02967	gene	942	htpX_2			
P7741_02967	CDS	942	htpX_2	3.4.24.-		Protease HtpX
P7741_02968	gene	423				
P7741_02968	CDS	423				hypothetical protein
P7741_02969	gene	2655				
P7741_02969	CDS	2655		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
P7741_02970	gene	285				
P7741_02970	CDS	285				hypothetical protein
P7741_02971	gene	114				
P7741_02971	CDS	114				hypothetical protein
P7741_02972	gene	465				
P7741_02972	CDS	465				hypothetical protein
P7741_02973	gene	177				
P7741_02973	CDS	177				hypothetical protein
P7741_02974	gene	1434	pknF_2			
P7741_02974	CDS	1434	pknF_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknF
P7741_02975	gene	1017				
P7741_02975	CDS	1017				hypothetical protein
P7741_02976	gene	1230	napA			
P7741_02976	CDS	1230	napA	1.9.6.1		Periplasmic nitrate reductase
P7741_02977	gene	1524				
P7741_02977	CDS	1524				hypothetical protein
P7741_02978	gene	384				
P7741_02978	CDS	384				hypothetical protein
P7741_02979	gene	444				
P7741_02979	CDS	444				hypothetical protein
P7741_02980	gene	810				
P7741_02980	CDS	810				hypothetical protein
P7741_02981	gene	315				
P7741_02981	CDS	315				hypothetical protein
P7741_02982	gene	849	ephD_3			
P7741_02982	CDS	849	ephD_3	1.-.-.-	COG1028	putative oxidoreductase EphD
P7741_02983	gene	1380				
P7741_02983	CDS	1380		2.3.1.20		Putative diacyglycerol O-acyltransferase
P7741_02984	gene	1419	tgs4			
P7741_02984	CDS	1419	tgs4	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
P7741_02985	gene	1509				
P7741_02985	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
P7741_02986	gene	171				
P7741_02986	CDS	171				hypothetical protein
P7741_02987	gene	1128				
P7741_02987	CDS	1128				hypothetical protein
P7741_02988	gene	759				
P7741_02988	CDS	759				hypothetical protein
